"name.x","day","month","mean","std","n","se","name.y","class"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","1","2022-10",355017.012109456,138059.79236251,4,69029.896181255,NA,"unknown"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","1","2022-11",927290.777648257,332344.954444947,4,166172.477222473,NA,"unknown"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","1","2022-12",871907.185025975,452496.052895961,6,184730.740036422,NA,"unknown"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","1","2023-02",689550.387046659,376303.264881738,6,153625.16458394,NA,"unknown"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","1","2023-04",237049.334913183,88230.9616132987,2,62388.7112673735,NA,"unknown"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","1","2023-05",1963848.16068286,1013349.34295069,4,506674.671475344,NA,"unknown"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","1","2023-06",1638595.73803517,887598.531908229,4,443799.265954115,NA,"unknown"
"3e 3 3 oxo 1 3 dihydro 2h indol 2 ylidene 1 3 dihydro 2h indol 2 one","29","2023-03",174927.233177405,55350.4854047695,2,39138.7035716795,NA,"unknown"
"2 5 6 diphenylfuro 2 3 d pyrimidin 4 yl amino ethan 1 ol","1","2023-02",270385.555531076,200611.60682513,2,141853.827570779,NA,"unknown"
"2 5 6 diphenylfuro 2 3 d pyrimidin 4 yl amino ethan 1 ol","1","2023-05",265108.356870997,108905.064400548,2,77007.509543185,NA,"unknown"
"2 5 6 diphenylfuro 2 3 d pyrimidin 4 yl amino ethan 1 ol","1","2023-06",364781.864090392,72307.676696719,2,51129.2485240945,NA,"unknown"
"2 5 6 diphenylfuro 2 3 d pyrimidin 4 yl amino ethan 1 ol","29","2023-07",200755.222227509,59370.9487645565,2,41981.600476897,NA,"unknown"
"3 4 methoxy 2 methylphenyl 2 5 dimethyl n 1 3 methyl 1 2 4 oxadiazol 5 yl propyl pyrazolo 1 5 a pyrimidin 7 amine","1","2023-05",1016002.64514712,307561.021245833,2,217478.483751589,NA,"unknown"
"3 4 methoxy 2 methylphenyl 2 5 dimethyl n 1 3 methyl 1 2 4 oxadiazol 5 yl propyl pyrazolo 1 5 a pyrimidin 7 amine","29","2023-04",1542743.72408987,394891.808557121,2,279230.67566576,NA,"unknown"
"4 methoxy 4 oxobutan 2 yl 3 3 hydroxybutanoyl oxy butanoate","29","2023-01",268701.697229423,164872.891140006,2,116582.73935893,NA,"unknown"
"5 hydroxy 4 2r 6 hydroxy 5 3e 4 methyl 6 2 6 6 trimethyl 1 cyclohexen 1 yl 3 hexen 1 yl 5 6 dihydro 2h pyran 2 yl 2 5h furanone","1","2023-02",591330.147540109,553801.556508227,2,391596.836038632,NA,"unknown"
"5 hydroxy 4 2r 6 hydroxy 5 3e 4 methyl 6 2 6 6 trimethyl 1 cyclohexen 1 yl 3 hexen 1 yl 5 6 dihydro 2h pyran 2 yl 2 5h furanone","1","2023-04",1320439.89530658,802096.73816588,2,567168.042724704,NA,"unknown"
"5 hydroxy 4 2r 6 hydroxy 5 3e 4 methyl 6 2 6 6 trimethyl 1 cyclohexen 1 yl 3 hexen 1 yl 5 6 dihydro 2h pyran 2 yl 2 5h furanone","29","2023-01",278235.43407254,3061.79802459757,2,2165.01814581652,NA,"unknown"
"5 hydroxy 4 2r 6 hydroxy 5 3e 4 methyl 6 2 6 6 trimethyl 1 cyclohexen 1 yl 3 hexen 1 yl 5 6 dihydro 2h pyran 2 yl 2 5h furanone","29","2023-03",1691895.11924967,1176436.23137941,4,588218.115689707,NA,"unknown"
"5 hydroxy 4 2r 6 hydroxy 5 3e 4 methyl 6 2 6 6 trimethyl 1 cyclohexen 1 yl 3 hexen 1 yl 5 6 dihydro 2h pyran 2 yl 2 5h furanone","29","2023-04",958370.191269566,615396.948012105,2,435151.355060864,NA,"unknown"
"5 hydroxy 4 2r 6 hydroxy 5 3e 4 methyl 6 2 6 6 trimethyl 1 cyclohexen 1 yl 3 hexen 1 yl 5 6 dihydro 2h pyran 2 yl 2 5h furanone","29","2023-07",829642.961087442,417416.801178266,2,295158.250694348,NA,"unknown"
"5 4 tert butylphenyl sulfanyl quinazoline 2 4 diamine","29","2023-01",334923.622243477,90788.5704643046,2,64197.2138295425,"sulf","sulfonamide"
"5 4 tert butylphenyl sulfanyl quinazoline 2 4 diamine","29","2023-03",785386.539049668,267962.782127677,2,189478.300348094,"sulf","sulfonamide"
"5 4 tert butylphenyl sulfanyl quinazoline 2 4 diamine","29","2023-07",408277.639221688,72476.2007570216,2,51248.4130299275,"sulf","sulfonamide"
"8 hydroxyquinoline","1","2022-09",12975902.808315,6796955.97721434,2,4806173.6629147,NA,"unknown"
"8 hydroxyquinoline","1","2022-10",20424917.6908313,16044144.713216,2,11344923.5250533,NA,"unknown"
"8 hydroxyquinoline","1","2022-11",19719078.5011273,10059288.9086939,2,7112991.4012521,NA,"unknown"
"8 hydroxyquinoline","1","2022-12",14257481.4352068,17712929.6875565,4,8856464.84377825,NA,"unknown"
"8 hydroxyquinoline","1","2023-02",6191305.92186971,8232731.90659297,6,3360998.72671388,NA,"unknown"
"8 hydroxyquinoline","1","2023-04",2089934.2758182,2227851.08234398,4,1113925.54117199,NA,"unknown"
"8 hydroxyquinoline","1","2023-05",23321863.7100346,9118387.33049127,4,4559193.66524564,NA,"unknown"
"8 hydroxyquinoline","1","2023-06",3746584.39393896,4626693.23479711,6,1888839.60360664,NA,"unknown"
"8 hydroxyquinoline","29","2022-09",16869223.4910985,11736341.3311494,2,8298846.54157568,NA,"unknown"
"8 hydroxyquinoline","29","2022-10",10647636.1656905,10290022.2177991,2,7276144.48876595,NA,"unknown"
"8 hydroxyquinoline","29","2022-11",13701985.991053,8598326.93571103,2,6079935.28310022,NA,"unknown"
"8 hydroxyquinoline","29","2023-01",3816087.79384919,2232476.54978083,4,1116238.27489042,NA,"unknown"
"8 hydroxyquinoline","29","2023-02",4485124.57798624,4591085.75300441,4,2295542.87650221,NA,"unknown"
"8 hydroxyquinoline","29","2023-03",2448052.25036147,1941033.17683146,8,686258.860922798,NA,"unknown"
"8 hydroxyquinoline","29","2023-04",2988200.6183025,3953738.04293211,6,1614106.79696897,NA,"unknown"
"8 hydroxyquinoline","29","2023-06",2229071.65484192,2156961.74717849,4,1078480.87358924,NA,"unknown"
"8 hydroxyquinoline","29","2023-07",3494764.66338099,1249529.10796639,2,883550.50553301,NA,"unknown"
"acetomycin","1","2022-09",825569.698660794,324031.656976004,2,229124.981966846,"acetomycin","polyketide"
"acetomycin","1","2022-11",1676104.25019123,651519.733703949,12,188077.546818164,"acetomycin","polyketide"
"acetomycin","29","2022-09",327700.087411491,97775.390062937,2,69137.6413466625,"acetomycin","polyketide"
"actinonin","1","2022-10",236466.128696796,48624.0979925496,2,34382.429419611,NA,"unknown"
"alfentanil","1","2022-12",6890984.5835577,2186699.8579547,2,1546230.29797943,NA,"unknown"
"alfentanil","29","2023-02",7664680.64645361,120067.626042779,2,84900.6325758197,NA,"unknown"
"alfentanil","29","2023-03",7913932.45409301,259571.890782423,2,183545.044177665,NA,"unknown"
"alfentanil","29","2023-06",5641379.62719223,1961789.32303356,2,1387194.5335764,NA,"unknown"
"allomycin","1","2022-12",1521996.01720767,457990.866842094,2,323848.44766555,NA,"unknown"
"allomycin","1","2023-02",1545263.01576664,160157.714684245,2,113248.60611257,NA,"unknown"
"allomycin","1","2023-06",479656.604442957,114505.503769909,2,80967.6181988845,NA,"unknown"
"allomycin","29","2023-02",2539762.74340934,636490.778045755,2,450066.945318855,NA,"unknown"
"allomycin","29","2023-03",1821346.8979084,442217.709723583,2,312695.14130633,NA,"unknown"
"allomycin","29","2023-06",998783.35194204,160073.817297063,2,113189.281701169,NA,"unknown"
"amastatin","29","2022-11",263514.928892825,118913.831889809,2,84084.776906161,NA,"unknown"
"anisomycin","1","2022-12",284625.929687782,136416.122545682,2,96460.7653152265,NA,"unknown"
"anisomycin","1","2023-05",132689.608139766,1222.66289330765,2,864.553222963004,NA,"unknown"
"asp 1941","1","2023-06",239134.641198668,141368.728372728,2,99962.786480075,NA,"unknown"
"astromicin","1","2023-02",520908.584589103,160066.133031312,2,113183.848104749,NA,"unknown"
"astromicin","29","2023-01",467146.262576591,81264.3072468914,2,57462.542722704,NA,"unknown"
"aurantiogliocladin","1","2022-09",844896.013572214,266536.8082518,2,188469.984550666,NA,"unknown"
"aurantiogliocladin","1","2022-10",539008.729287232,397635.678841615,2,281170.884950622,NA,"unknown"
"aurantiogliocladin","1","2023-05",545081.440685985,45722.7114596445,2,32330.8393273505,NA,"unknown"
"aurantiogliocladin","29","2023-02",368724.762149524,294664.017176637,4,147332.008588318,NA,"unknown"
"aurantiogliocladin","29","2023-03",473169.251381478,192242.414244107,2,135935.914743681,NA,"unknown"
"aurantiogliocladin","29","2023-07",420182.736965162,97296.440575517,2,68798.972916262,NA,"unknown"
"bacimethrin","1","2022-09",943020.819454102,244002.739607188,2,172535.991804338,NA,"unknown"
"bacimethrin","29","2023-01",618349.019037539,230005.868532488,2,162638.709352024,NA,"unknown"
"bactam","29","2023-03",334925.132835651,155891.886682251,6,63642.5962352152,NA,"unknown"
"bestatin ubenimex","1","2022-10",380849.392011187,142698.35271156,4,71349.1763557798,NA,"unknown"
"bestatin ubenimex","1","2022-11",708747.502363222,172514.1406777,2,121985.918723772,NA,"unknown"
"bestatin ubenimex","1","2022-12",376390.032846417,153040.12934765,2,108215.71325539,NA,"unknown"
"bestatin ubenimex","1","2023-02",263149.606294194,94849.4866121748,2,67068.7151755315,NA,"unknown"
"bestatin ubenimex","1","2023-05",486372.241395034,19192.6233031354,2,13571.234086406,NA,"unknown"
"bestatin ubenimex","1","2023-06",497022.580203458,132356.554365407,2,93590.2171262655,NA,"unknown"
"bestatin ubenimex","29","2022-10",584556.426759998,399344.800144617,4,199672.400072309,NA,"unknown"
"bestatin ubenimex","29","2023-01",215305.193542609,63608.4908901173,4,31804.2454450586,NA,"unknown"
"bestatin ubenimex","29","2023-02",274026.592185499,153327.397868304,2,108418.842774365,NA,"unknown"
"bestatin ubenimex","29","2023-03",693890.523456145,266642.917713388,4,133321.458856694,NA,"unknown"
"bestatin ubenimex","29","2023-06",303574.728567766,84922.5762400819,2,60049.3295351935,NA,"unknown"
"bestatin ubenimex","29","2023-07",229774.895929925,67597.4761009177,2,47798.6337420545,NA,"unknown"
"blasticidine s","29","2023-02",489687.388785238,382336.129070859,2,270352.469558619,NA,"unknown"
"brefeldin a","1","2022-10",2693407.27596015,1563862.02047828,6,638443.996381623,NA,"unknown"
"brefeldin a","1","2022-11",1803714.63789837,1164966.39225697,4,582483.196128484,NA,"unknown"
"brefeldin a","1","2022-12",3255111.64194646,2352260.91804348,6,960306.498516206,NA,"unknown"
"brefeldin a","1","2023-02",2083474.34619338,1723687.45535691,4,861843.727678456,NA,"unknown"
"brefeldin a","1","2023-04",1100519.26643968,748148.613548875,4,374074.306774438,NA,"unknown"
"brefeldin a","1","2023-05",4130310.69687362,274686.681227856,2,194232.814997845,NA,"unknown"
"brefeldin a","1","2023-06",3449367.72571603,919456.839683691,2,650154.16634869,NA,"unknown"
"brefeldin a","29","2022-09",1707644.12860042,1057120.86270333,2,747497.330551301,NA,"unknown"
"brefeldin a","29","2022-11",1984288.6715499,703692.647794857,2,497585.84312686,NA,"unknown"
"brefeldin a","29","2023-01",1726956.88952027,290615.668293247,2,205496.309769215,NA,"unknown"
"brefeldin a","29","2023-03",453004.927046168,149712.828720941,2,105862.956419198,NA,"unknown"
"brefeldin a","29","2023-04",3850460.9815298,1575183.78067729,2,1113823.13293197,NA,"unknown"
"caerulomycin a","1","2022-09",1227289.31976966,550366.474005126,2,389167.865906755,NA,"unknown"
"caerulomycin a","1","2022-10",1963585.63353236,1365611.34824897,2,965633.044812154,NA,"unknown"
"caerulomycin a","1","2022-12",1726917.0090341,1122667.80229186,2,793846.016020373,NA,"unknown"
"caerulomycin a","1","2023-02",3925672.50237841,1470287.29397864,2,1039650.11586471,NA,"unknown"
"caerulomycin a","29","2022-09",901963.573512401,721193.070730377,2,509960.510858199,NA,"unknown"
"caerulomycin a","29","2022-10",379447.874824401,310239.102529231,2,219372.173187647,NA,"unknown"
"caerulomycin a","29","2022-11",644293.43483989,515752.971042895,2,364692.42324154,NA,"unknown"
"capreomycin ib","1","2022-09",1427627.53831738,684195.192258427,2,483799.060101168,"capreomycin","other"
"capreomycin iib","1","2023-02",1541202.59522346,975743.330274932,2,689954.725534949,"capreomycin","other"
"capreomycin iib","29","2023-01",1588425.40108808,349400.574473589,2,247063.51556075,"capreomycin","other"
"cefalexin","1","2022-09",1910959.3022202,1174331.87458588,2,830378.031883185,"cef","beta-lactam"
"cefalexin","29","2023-01",1024264.42632797,365421.786494344,2,258392.223223454,"cef","beta-lactam"
"cefalexin","29","2023-03",367594.990843685,77317.2221138531,2,54671.532059212,"cef","beta-lactam"
"cefalexin","29","2023-07",767981.739145065,59392.9373930313,2,41997.1487852005,"cef","beta-lactam"
"cefedrolor","1","2022-11",133172.113926519,43831.0693759503,2,30993.2463823925,"cef","beta-lactam"
"cefedrolor","1","2023-02",154455.273209473,68127.8115712462,2,48173.6375494275,"cef","beta-lactam"
"cefedrolor","1","2023-05",273460.881841567,10409.2364818054,2,7360.44170325901,"cef","beta-lactam"
"cefedrolor","1","2023-06",221201.705671643,48471.1556945207,2,34274.2828835445,"cef","beta-lactam"
"cefpiramide","1","2023-06",330868.897691548,120010.265487802,2,84860.0725384225,"cef","beta-lactam"
"cefquinom","1","2022-12",336735.290990009,133811.421631691,2,94618.963635981,"cef","beta-lactam"
"cefquinom","1","2023-05",477765.670672221,6420.85537529403,2,4540.2303768885,"cef","beta-lactam"
"cefquinom","29","2022-10",347726.165055917,139034.612631912,2,98312.3174116695,"cef","beta-lactam"
"cefquinom","29","2023-01",994633.928449001,89795.7210694715,2,63495.163289759,"cef","beta-lactam"
"cefquinom","29","2023-04",1013638.97316854,571594.786256588,2,404178.549452909,"cef","beta-lactam"
"cefrotil","1","2022-10",1075982.41337306,426703.364222636,2,301724.842396939,"cef","beta-lactam"
"cefrotil","1","2022-12",1260392.72807671,446249.743806049,2,315546.219948016,"cef","beta-lactam"
"cefrotil","29","2022-10",584288.28297086,107674.605818878,2,76137.443936117,"cef","beta-lactam"
"chloramphenicol","1","2022-09",165025.90564548,322.821707410933,2,228.26941842449,"chloramphenicol","other"
"chloramphenicol","1","2022-11",177949.123988181,67659.7586016475,4,33829.8793008238,"chloramphenicol","other"
"chloramphenicol","1","2023-05",568908.660872365,114986.306538789,2,81307.5970971725,"chloramphenicol","other"
"chloramphenicol","1","2023-06",325975.860501354,94039.316399634,2,66495.8383243285,"chloramphenicol","other"
"chloramphenicol","29","2022-11",182710.361434017,70976.038990602,2,50187.6384720155,"chloramphenicol","other"
"chloramphenicol","29","2023-02",277914.525027547,100612.604264357,2,71143.8547481655,"chloramphenicol","other"
"chloramphenicol","29","2023-03",405622.405508157,107512.020653318,2,76022.4788630295,"chloramphenicol","other"
"chloramphenicol","29","2023-04",482269.992399823,222478.530140307,2,157316.077330626,"chloramphenicol","other"
"chloramphenicol","29","2023-06",24643820.0878556,13065956.8353529,2,9239026.68096875,"chloramphenicol","other"
"chloramphenicol","29","2023-07",154130.547191027,29246.2411634116,2,20680.2154508655,"chloramphenicol","other"
"ciadox","29","2023-04",206225.087976612,88135.2318722999,2,62321.020118352,NA,"unknown"
"ciclacillin","1","2022-09",4108349.79778938,4487812.16532147,4,2243906.08266073,"cillin","beta-lactam"
"ciclacillin","1","2022-10",2191631.65246847,359908.000522258,2,254493.38777258,"cillin","beta-lactam"
"ciclacillin","1","2022-11",8576803.54272593,1874462.03044812,2,1325444.81280657,"cillin","beta-lactam"
"ciclacillin","1","2022-12",503563.911888078,38086.5089773874,2,26931.228769633,"cillin","beta-lactam"
"ciclacillin","1","2023-02",1796780.37953527,1915018.96042625,4,957509.480213125,"cillin","beta-lactam"
"ciclacillin","1","2023-04",2383220.51132283,2601171.64187119,4,1300585.82093559,"cillin","beta-lactam"
"ciclacillin","1","2023-05",2664252.09724184,56376.112351648,2,39863.931340785,"cillin","beta-lactam"
"ciclacillin","1","2023-06",2687213.9825762,176758.635508957,2,124987.229801665,"cillin","beta-lactam"
"ciclacillin","29","2022-09",3770966.0874208,4078949.95854192,4,2039474.97927096,"cillin","beta-lactam"
"ciclacillin","29","2022-10",851361.004535401,792582.527662199,4,396291.263831099,"cillin","beta-lactam"
"ciclacillin","29","2022-11",3415623.99465915,3674657.2275178,4,1837328.6137589,"cillin","beta-lactam"
"ciclacillin","29","2023-02",1007339.37862366,1128641.52589072,4,564320.762945358,"cillin","beta-lactam"
"ciclacillin","29","2023-03",2651742.76332658,2818095.99323478,4,1409047.99661739,"cillin","beta-lactam"
"ciclacillin","29","2023-04",1133618.26351554,1412616.22047058,4,706308.110235291,"cillin","beta-lactam"
"ciclacillin","29","2023-06",652207.698661919,617424.707997989,4,308712.353998994,"cillin","beta-lactam"
"ciclacillin","29","2023-07",399926.064092731,16155.9085557251,2,11423.952495983,"cillin","beta-lactam"
"ciprofloxacin","1","2022-12",261966.380239136,49103.4638799983,2,34721.3922892955,"floxacin","quinolone"
"ciprofloxacin","1","2022-12",261966.380239136,49103.4638799983,2,34721.3922892955,"ofloxacin","quinolone"
"clarithromycin","29","2023-01",1740915.95410406,318302.37361285,2,225073.76684942,"clarithromycin","mlsb"
"clarithromycin","29","2023-02",1329594.8652956,85089.7213079006,2,60167.51894609,"clarithromycin","mlsb"
"clarithromycin","29","2023-04",667574.473780717,369980.582331275,2,261615.778673793,"clarithromycin","mlsb"
"clindamycin","1","2023-05",342381.492076996,6512.22908708065,2,4604.84134811501,"clindamycin","mlsb"
"clindamycin","29","2023-02",526210.765463242,129942.84297641,2,91883.465435278,"clindamycin","mlsb"
"cloranolol","1","2022-10",223660.867668796,107364.236100196,2,75917.979403362,NA,"unknown"
"cloranolol","1","2022-12",388550.566092483,323480.883948368,2,228735.52662411,NA,"unknown"
"cloranolol","1","2023-02",404825.202479187,235567.297152095,2,166571.233242033,NA,"unknown"
"cloranolol","1","2023-04",197468.476775099,80194.0186008448,2,56705.7343632575,NA,"unknown"
"cloranolol","1","2023-05",436791.882802579,72155.1491125152,2,51021.395234986,NA,"unknown"
"cloranolol","1","2023-06",251848.400450427,157961.064163081,2,111695.339633158,NA,"unknown"
"cloranolol","29","2023-02",367765.966222515,166787.836210823,2,117936.810004104,NA,"unknown"
"cloranolol","29","2023-03",394066.560260193,226793.014240893,2,160366.878295473,NA,"unknown"
"cloxacillin","1","2022-09",798621.341685007,358318.31436166,2,253369.309908463,"cillin","beta-lactam"
"cloxacillin","1","2022-10",748628.508985224,583169.519606186,2,412363.121894835,"cillin","beta-lactam"
"cloxacillin","1","2022-12",307736.161644636,133860.626278055,2,94653.7565750905,"cillin","beta-lactam"
"cloxacillin","1","2023-02",349307.462451482,176616.202989362,2,124886.514801197,"cillin","beta-lactam"
"cloxacillin","1","2023-05",514733.072138245,25800.5992315381,2,18243.778675297,"cillin","beta-lactam"
"cloxacillin","1","2023-06",436479.471869345,98838.1255928982,2,69889.108846506,"cillin","beta-lactam"
"cloxacillin","29","2022-09",860133.500302706,395857.827295956,2,279913.754066744,"cillin","beta-lactam"
"cloxacillin","29","2022-10",520925.386460905,263464.381743003,2,186297.450931598,"cillin","beta-lactam"
"cloxacillin","29","2023-01",175513.155777642,48507.7386947948,2,34300.1509711145,"cillin","beta-lactam"
"cloxacillin","29","2023-04",403826.267002176,142323.322343498,2,100637.786350086,"cillin","beta-lactam"
"cloxacillin","29","2023-07",358190.634966757,57086.3508126126,2,40366.1457727925,"cillin","beta-lactam"
"cordycepin","1","2022-09",636472.628764093,438462.380716991,4,219231.190358495,NA,"unknown"
"cordycepin","1","2022-10",178348.534399492,80941.8323261208,2,57234.5185194645,NA,"unknown"
"cordycepin","1","2022-11",1025442.29242434,379941.378392738,2,268659.125114869,NA,"unknown"
"cordycepin","1","2022-12",231694.948799071,119591.33355966,2,84563.842931178,NA,"unknown"
"cordycepin","1","2023-02",187602.267395579,55127.6157075809,2,38981.1108974765,NA,"unknown"
"cordycepin","1","2023-04",1700369.80470575,496163.088101056,2,350840.284170715,NA,"unknown"
"cordycepin","1","2023-05",327523.271647107,138710.477287962,4,69355.2386439812,NA,"unknown"
"cordycepin","1","2023-06",983839.282315907,305999.856398138,2,216374.573501233,NA,"unknown"
"cordycepin","29","2023-01",1850440.11536305,610991.57652219,2,432036.2870067,NA,"unknown"
"cordycepin","29","2023-02",137098.816328806,49523.9966047991,2,35018.753830713,NA,"unknown"
"cordycepin","29","2023-03",1616459.61363302,983730.259751238,4,491865.129875619,NA,"unknown"
"cordycepin","29","2023-07",221950.535398623,46234.4048475623,2,32692.6611918355,NA,"unknown"
"cryptotanshinone","1","2022-09",22855611.4020097,8366786.2906193,2,5916211.32283555,NA,"unknown"
"cryptotanshinone","1","2022-10",27161711.1430186,11841072.2653711,2,8372902.49536385,NA,"unknown"
"cryptotanshinone","1","2022-11",8706576.2176809,3455401.26167975,2,2443337.66385431,NA,"unknown"
"cryptotanshinone","1","2022-12",5262204.40852815,2436816.66461454,2,1723089.58805732,NA,"unknown"
"cryptotanshinone","1","2023-02",4101537.89337806,1461807.49949074,2,1033653.99567925,NA,"unknown"
"cryptotanshinone","1","2023-04",9923543.88925675,6164193.56813993,2,4358743.07257824,NA,"unknown"
"cryptotanshinone","1","2023-05",332179.789414687,20376.6421975287,2,14408.4618756845,NA,"unknown"
"cryptotanshinone","1","2023-06",5908442.18196153,929940.512883268,2,657567.242759855,NA,"unknown"
"cryptotanshinone","29","2022-09",58065552.2744678,32303700.4494693,2,22842165.6452386,NA,"unknown"
"cryptotanshinone","29","2022-10",7078002.57163401,3734873.52321741,2,2640954.39514113,NA,"unknown"
"cryptotanshinone","29","2022-11",5462195.19434948,1166240.69142991,2,824656.701405775,NA,"unknown"
"cryptotanshinone","29","2023-01",4097875.45555815,1128769.55046406,2,798160.60353003,NA,"unknown"
"cryptotanshinone","29","2023-03",9533045.47855771,4621098.15430561,6,1886555.42156098,NA,"unknown"
"cryptotanshinone","29","2023-04",4683963.79900192,1854486.20661437,2,1311319.77231394,NA,"unknown"
"cryptotanshinone","29","2023-06",7975495.41489822,2783153.05033029,2,1967986.39496857,NA,"unknown"
"cryptotanshinone","29","2023-07",15534144.0532488,1426863.6161721,2,1008944.93882365,NA,"unknown"
"cycloheximide","1","2022-10",2769763.05556889,1236326.73962435,2,874215.021350635,NA,"unknown"
"cycloheximide","1","2022-12",411637.393430012,109324.326838434,2,77303.972856111,NA,"unknown"
"cytochalasin d","1","2022-09",291298.03141916,8337.94985029224,2,5895.820880335,NA,"unknown"
"dacarbazine","1","2022-09",20818783.1558242,8249487.66576986,2,5833268.66978065,NA,"unknown"
"dacarbazine","1","2022-10",16856631.8068778,10736991.4229562,2,7592199.4447141,NA,"unknown"
"dacarbazine","1","2022-11",16780714.2971705,6892337.06024614,2,4873618.2735234,NA,"unknown"
"dacarbazine","1","2022-12",14845624.4306776,8878591.63819368,2,6278112.35475293,NA,"unknown"
"dacarbazine","1","2023-02",10595140.3593629,5761276.71254523,2,4073837.83173287,NA,"unknown"
"dacarbazine","1","2023-04",7030086.13158135,3592367.43979935,2,2540187.37719587,NA,"unknown"
"dacarbazine","1","2023-05",9040352.83232233,1463508.58907072,2,1034856.84765666,NA,"unknown"
"dacarbazine","1","2023-06",15501318.5613844,6815006.40034659,2,4818937.2395148,NA,"unknown"
"dacarbazine","29","2022-09",20240582.0094524,10627926.6662017,2,7515079.01562455,NA,"unknown"
"dacarbazine","29","2022-10",15275131.9058881,11384827.5734637,2,8050288.77983573,NA,"unknown"
"dacarbazine","29","2022-11",25449935.1155108,12249203.2350026,2,8661494.67160255,NA,"unknown"
"dacarbazine","29","2023-01",1493861.66688451,1302821.91253725,4,651410.956268626,NA,"unknown"
